id;imie;nazwisko;nazwa_firmy;email;telefon;miasto;wiek
bd078fe0-b0e5-4b8e-9c5f-259d9f8909d1;Kazimierz;Palej;Łosiak-Frydel i syn s.c.;gustawkudela@example.net;730 178 811;Bełchatów;27
17ec524e-b2a6-4268-aa66-3a60b5319379;Marcin;Cyrulik;Grupa Sobolak;banyblazej@example.net;519 069 998;Ciechanów;50
9192e80d-e1fe-4086-8d17-2610dc26973b;Sandra;Czulak;Fundacja Famuła-Szlufik Sp.j.;lesnyklara@example.org;+48 530 723 834;Bełchatów;26
2e76c8d5-0518-4bf8-a5e4-600bda11e017;Wiktor;Hanzel;Karyś Sp.j.;bkosznik@example.com;668 528 001;Gorzów Wielkopolski;54
6e37e110-18dd-4cce-af14-1a2bb8335ca3;Leonard;Kotlarek;Spółdzielnia Rejek-Złotnik Sp. z o.o. Sp.k.;ciukliwia@example.net;+48 691 059 070;Kraków;61
c8065556-f7d2-4c0b-ae52-ad3f0bf0daa7;Gabriel;Bugiel;Hanas-Czupryna Sp. z o.o. Sp.k.;ystanclik@example.org;885 127 607;Łaziska Górne;33
b40f5a45-0e1a-46ce-8f3c-fd9076db8a7a;Wiktor;Kursa;Skiepko-Oziębło S.A.;jerzy54@example.org;+48 887 090 987;Ostrowiec Świętokrzyski;50
b3ea2797-ef0e-46ae-8b98-76ddb5d5a33d;Dagmara;Margas;PPUH Cyrek-Panicz S.A.;qcierpka@example.net;+48 789 645 657;Stalowa Wola;61
5e2d0c4f-1e2a-4a17-a487-5b737aff8df7;Mikołaj;Gągała;Grupa Surdel s.c.;julian31@example.com;+48 604 678 869;Polkowice;18
45db5271-bfa1-4eba-9945-824f518663ca;Stefan;Bany;Rudolf Sp.j.;sabakstanislaw@example.com;+48 669 780 271;Sandomierz;27
55a26f6d-83ff-4759-86eb-5ca10a69e0ac;Ryszard;Steciuk;Wywiał-Stroka Sp. z o.o.;maksszyba@example.org;+48 570 194 276;Jelenia Góra;39
cf9bc670-2d3b-4772-b9dc-05ddabefa0b9;Andrzej;Gierek;Małas-Mikus Sp. z o.o. Sp.k.;miloszbitner@example.com;+48 782 064 679;Pszczyna;68
f3f18c0c-c4c9-4d06-baba-13f72fa03754;Stanisław;Owsiak;Stowarzyszenie Doktór;nicole56@example.com;531 806 824;Jasło;62
5052c883-1424-4b49-a48e-0bd2bc8c4a2f;Kaja;Dydo;Józwik Sp. z o.o. Sp.k.;przemyslaw03@example.org;664 874 520;Dębica;39
941a7a5e-0ad1-444d-989b-71818756a2a5;Alex;Nazarko;Stowarzyszenie Poreda s.c.;julian05@example.com;531 272 582;Płońsk;35
24117e33-992d-40c5-a444-6cab0ddb2fec;Emil;Ośka;PPUH Wojewodzic-Erdmann s.c.;rozalia57@example.org;667 796 560;Białystok;38
fc1d7275-0251-4cf6-967c-82704553cf1f;Maciej;Stasica;Dyjas-Pyda i syn s.c.;korneldudczak@example.net;+48 32 758 64 87;Bytom;55
d7419d6b-fba7-416f-b342-4ba7bf25dca1;Juliusz;Stanclik;Bogumił-Sabak Sp. z o.o.;michal49@example.org;+48 519 271 501;Dębica;51
b3add57e-5743-4e92-8016-14cd0d22d6c3;Miłosz;Naczk;Gabinety Dej s.c.;qslimak@example.org;22 306 05 56;Malbork;42
3bd2735d-39fc-4da2-b0e8-6cfef3b9d347;Roksana;Romańczyk;Wielądek-Patora Sp.k.;skutek@example.net;+48 603 614 609;Nowa Ruda;59
666f89ed-e6cf-4aa3-a777-ff681bed862e;Patryk;Kafel;Gabinety Królikiewicz;kornel49@example.org;+48 577 945 686;Kołobrzeg;48
2887cdd2-8b0e-47e3-b20b-0865a577764c;Gaja;Pielech;PPUH Legutko Sp. z o.o. Sp.k.;makssmorag@example.net;+48 668 567 920;Świdnica;65
f3ce1430-6d48-499f-aadb-f292950341be;Iwo;Niechciał;Kozień Sp.k.;siemionapolonia@example.org;724 566 848;Oława;26
14ad6804-a599-4b91-a494-8951a4e29a33;Norbert;Zaucha;FPUH Derek-Rajczyk s.c.;rejniakelzbieta@example.net;+48 607 480 218;Ruda Śląska;26
f950cf61-c920-41b2-88fb-a305ec27703b;Cezary;Janiga;FPUH Boruń;konrad85@example.com;+48 579 841 892;Chełm;58
05693b58-4a34-47ec-aab7-2b873e260418;Michał;Filusz;Grupa Łuszczak-Glazik Sp.k.;kalina39@example.com;502 534 517;Tomaszów Mazowiecki;37
60d911ec-6d63-479f-ac34-b4096136a972;Tymon;Moroń;FPUH Budzeń Sp. z o.o.;maurycy95@example.com;+48 735 193 040;Piastów;30
a85820bd-bdcf-4b82-b5e2-228a3c6a2768;Krystyna;Langiewicz;Krzan Sp. z o.o. Sp.k.;ignacypelka@example.com;+48 601 234 461;Jawor;57
cd09d987-e9be-4f41-bc83-3edb1891d65d;Andrzej;Szuta;Gabinety Sadza i syn s.c.;nlewicz@example.com;532 685 077;Kraśnik;27
e2d27b3c-b12d-4318-8258-4d5cdc89b535;Marcelina;Koziatek;Gabinety Pitala;icibor@example.org;+48 887 164 406;Gliwice;28
af894e37-f2e8-4a78-bfe8-16f8d7c75b5b;Leon;Sobków;Żyto s.c.;alangarncarz@example.org;732 154 697;Augustów;51
608f6178-dd37-4f2a-9f25-9d3993c85643;Tobiasz;Kuba;Danilczuk Sp. z o.o. Sp.k.;umaciejczuk@example.org;510 088 641;Chełm;34
6b8300b7-ecef-463b-a4e3-3c17ce45e91d;Elżbieta;Stiller;Keler-Zamora s.c.;iwobusko@example.org;575 518 996;Ruda Śląska;49
fda652d6-1d2b-4e97-8875-244911aca7e0;Rafał;Pawlos;Fundacja Ciepła Sp. z o.o. Sp.k.;dariusz71@example.net;22 821 94 45;Szczytno;29
726996b4-8ad1-438b-8d1c-2f48dd4b4cf8;Olgierd;Krzyk;Andrzejuk-Wierzchoń Sp. z o.o. Sp.k.;juliuszfydrych@example.org;518 709 383;Żyrardów;50
62707179-5ca9-4d4f-8af3-144db053681a;Angelika;Prokopczuk;Spółdzielnia Tekiela-Guzdek s.c.;pasiutjakub@example.com;+48 500 951 498;Mikołów;27
c823abfb-76aa-451c-bf47-370f61ea83e4;Bruno;Daniec;Fundacja Aleksander-Huczko s.c.;djasionek@example.net;+48 882 622 592;Gniezno;38
14f7d08e-0a32-43ea-aeec-60753de60ae4;Dawid;Wiak;Pilipczuk-Sochaj Sp. z o.o. Sp.k.;rmajzner@example.net;+48 22 517 47 94;Żory;31
0361a3e7-9e03-4181-b1b3-ea043cdb7a5a;Marianna;Jaszcz;PPUH Węgrzynek Sp. z o.o. Sp.k.;garbacikgabriel@example.org;506 678 641;Krosno;60
64b7e506-5004-4a76-85a9-f8faa0c8917e;Alan;Fugiel;Kęsek-Mordak Sp. z o.o.;dsmieja@example.com;663 379 431;Świebodzice;23
b9526b7c-8a13-4997-af50-ad9329fbe3e0;Dorota;Drobisz;Senator s.c.;zmarcinczyk@example.net;699 677 720;Sieradz;32
d17fc797-85e3-416c-b28b-eb5c3b350f7c;Franciszek;Ziętal;FPUH Druszcz-Seidel S.A.;mikolajgetka@example.com;+48 739 293 303;Łomża;59
3b96260e-ca44-4359-8941-5d9e5f3c18c9;Melania;Zaucha;FPUH Szylar-Mosiołek Sp. z o.o.;lhamrol@example.com;792 553 736;Środa Wielkopolska;18
b0191225-f728-4ffe-9e80-b37b351e48c9;Konstanty;Strug;Opyrchał-Samol Sp.k.;kamilwaniek@example.com;+48 724 933 582;Żyrardów;41
8862695e-5c96-47f6-af62-052b944a081b;Mieszko;Fiedler;FPUH Kreczmer Sp. z o.o. Sp.k.;emil91@example.net;+48 508 596 993;Słupsk;26
5c97299b-6296-411d-a820-2c75eff9da53;Mieszko;Bytner;Gabinety Chojak S.A.;gotfrydalbert@example.org;+48 780 499 038;Kościerzyna;46
44314856-6687-4da5-8be4-1b01ad7333b6;Adrian;Gral;Tołoczko i syn s.c.;bruno53@example.net;+48 738 674 369;Olsztyn;35
2d734e29-7d0b-452c-a555-0f8512f41230;Filip;Urynowicz;Fundacja Gierak;sbacik@example.com;797 261 678;Września;19
caac5941-a5a5-4695-937f-04ed8f8150e7;Adrianna;Giezek;FPUH Staniaszek S.A.;jakubnogiec@example.com;693 596 524;Żywiec;28
46c362c9-bd94-4733-bf57-66fa2ab4880c;Karol;Grądziel;Kubasiewicz Sp. z o.o. Sp.k.;wawszczykolga@example.com;+48 577 071 994;Zduńska Wola;43
013eb8a5-75e1-4aa8-b4b8-ae71e5ebc61f;Józef;Meler;Spółdzielnia Skup Sp. z o.o. Sp.k.;ernestosada@example.com;720 455 992;Toruń;22
2df462a1-0fb1-4fc7-8076-f61855b7dc14;Dorota;Dziurdzia;Gabinety Plona;olga40@example.org;+48 573 497 104;Piekary Śląskie;48
1ee31507-d732-44dc-a99c-03129a613051;Jędrzej;Fronia;Burchard-Pęciak Sp. z o.o.;przemyslaw16@example.net;603 065 886;Bydgoszcz;26
e3d48e3b-8d1d-47d5-aacc-c601e5a1c000;Marika;Łobacz;Fundacja Ficoń-Bujko Sp.k.;anna-mariakulus@example.org;729 573 291;Przemyśl;52
20d3b8a2-712b-486d-b458-5107b3c637b7;Łukasz;Popielarczyk;Kołaczyk-Butrym Sp. z o.o. Sp.k.;ada19@example.com;572 161 190;Bełchatów;66
1b5a668e-953d-4a70-a774-fabee66e7a8f;Oliwier;Cetera;Skubis Sp. z o.o. Sp.k.;srakus@example.net;+48 792 388 717;Grudziądz;49
66fb44e7-f582-498e-a322-09fc66e084f4;Artur;Semik;Spółdzielnia Olma Sp. z o.o.;jprzewozny@example.org;500 516 102;Ciechanów;36
35f60130-9a2d-47b2-ac0b-0b782123c7a8;Karina;Pik;Lament Sp. z o.o. Sp.k.;stefan48@example.net;+48 794 628 457;Tychy;67
6810e5c2-bebf-4a14-87e8-041c79e9adf9;Ernest;Teter;Grupa Parzyszek S.A.;olgaklaja@example.org;571 587 547;Elbląg;52
b94bec18-1c10-4b05-b9b6-08579f2423b0;Kornel;Trznadel;Grupa Helman;czieja@example.com;574 689 651;Będzin;48
5391c333-c4fc-4076-add9-626f82429bd9;Antoni;Machowiak;Zegadło Sp.k.;kziola@example.org;32 627 68 10;Płońsk;44
7da62ffd-2f5c-4ac0-8d07-314278a80be2;Tola;Petryk;Rduch Sp. z o.o. Sp.k.;milosz32@example.org;789 703 963;Krosno;58
40d80271-af86-4bf2-a516-30d75fd09ef1;Leon;Zegadło;Galuba Sp.k.;leon31@example.net;538 204 777;Kluczbork;67
920c8c45-cd34-4eb6-a086-3d057f9a8963;Norbert;Wojtasiewicz;Grupa Laskus-Lenc Sp. z o.o. Sp.k.;brunosiarkiewicz@example.com;+48 734 063 416;Olkusz;60
2919b65f-661d-455b-b10b-b64e3bbcbe32;Franciszek;Krata;Subocz i syn s.c.;ndrwiega@example.net;+48 604 277 936;Kutno;49
fea78b06-c62f-412c-8cde-be2575fd6308;Robert;Doktor;Gabinety Klama-Holc s.c.;mosteknatan@example.net;696 454 196;Łódź;70
e48f8f9d-5f30-4d1b-8956-c65647a198ce;Adam;Błażejak;Tryc Sp. z o.o. Sp.k.;wiertelgrzegorz@example.net;+48 603 012 525;Bielsk Podlaski;66
5c368b67-2082-4b96-957c-1b2cea8b9ebd;Malwina;Bancerz;Stowarzyszenie Basak-Chadaj i syn s.c.;zbroszczykgrzegorz@example.org;501 374 458;Iława;26
cab3dc7d-afe6-443b-9df6-6ca6bd80b8c5;Sara;Romaniak;Makoś-Zmyślony S.A.;piotr42@example.org;+48 514 386 515;Pabianice;28
29fee816-f0cb-46c8-97e2-f12466bcf488;Alex;Łuczkiewicz;Herdzik-Domek Sp. z o.o. Sp.k.;polomfilip@example.org;+48 739 941 226;Włocławek;33
9e229b62-e338-4922-a33d-2654582c3353;Jan;Kidoń;Spółdzielnia Rusnak Sp. z o.o. Sp.k.;iseta@example.net;571 538 555;Nysa;64
f404128e-161d-4d71-bea0-e716f567b3b3;Hubert;Pyrkosz;Pałac-Kowalówka Sp. z o.o. Sp.k.;anita15@example.net;32 230 39 11;Siedlce;30
b459ce69-3322-4a19-8463-ba3ef1a7f4d4;Gabriel;Bielat;FPUH Jantos-Omiotek Sp. z o.o. Sp.k.;miozgaradoslaw@example.com;+48 532 501 942;Radomsko;30
e68f2ce4-b523-48b6-be50-3e30ddbf3523;Jerzy;Kaczmarkiewicz;Spółdzielnia Witoń;bystrekmarianna@example.com;+48 728 327 757;Oleśnica;50
8783fe0e-d771-4555-851c-390ddef5639f;Melania;Worach;Wdowczyk Sp.k.;yborczyk@example.com;669 485 546;Legnica;36
bedc316c-1b9f-418b-a5c8-9970850832d5;Aleksander;Kowaluk;Spółdzielnia Błażejczak-Wandzel Sp.k.;machagaja@example.net;32 593 92 70;Sopot;26
0ab7eb09-f682-4fbd-999b-e8572d62adb8;Anna Maria;Kabala;Grupa Kordus Sp. z o.o. Sp.k.;ndoruch@example.org;731 040 236;Pszczyna;21
53bbfa01-0bfc-4804-800c-ce6f7fdff3bc;Sonia;Woszczyna;Fundacja Walo-Rzeszut Sp. z o.o. Sp.k.;milosz70@example.net;22 018 34 81;Kutno;45
b48f1eaf-671a-4b2f-ac52-2715e10b0e03;Bruno;Wiewiórka;Słomian-Gąszczak Sp.k.;jacek67@example.com;536 859 836;Szczecin;47
d18bbf08-f3be-429c-b050-9ceb1960f43b;Franciszek;Skowyra;Stowarzyszenie Wasil S.A.;vgalek@example.com;518 580 639;Czechowice-Dziedzice;39
db1f1c11-a8dd-465f-b5b8-5a9fc425759d;Anna Maria;Kaszkowiak;Spółdzielnia Zawodnik i syn s.c.;oleszczak@example.com;+48 573 586 175;Świecie;69
c471f0f1-29b4-4ab4-b015-ce73351e5776;Emil;Kajak;Fundacja Dumin;tylustobiasz@example.org;539 473 362;Wałcz;38
9666ccf5-7b09-4163-86e9-6fc956342fe7;Julian;Kempny;Stowarzyszenie Flisek Sp. z o.o. Sp.k.;patrykmosur@example.net;+48 534 974 364;Świnoujście;37
c900a649-889d-4f17-b57f-1abd26d12e7d;Józef;Harasimiuk;Spółdzielnia Budrewicz-Kramer S.A.;kornelcyba@example.org;795 404 334;Piotrków Trybunalski;26
bde04e57-5a71-4d0e-a44e-7d2a984c1d33;Maurycy;Madura;Zera-Smal S.A.;krystian11@example.net;799 500 844;Częstochowa;58
ccb52ccb-786d-43f5-a7ad-b26f73f619d6;Marcel;Fugiel;Stowarzyszenie Dzwonnik;tzuchowicz@example.com;+48 22 599 95 13;Nowa Sól;70
2765be7f-5ef3-4af5-8dd0-e05f6b66b068;Stefan;Ochnio;Fundacja Gabryszak-Barczuk S.A.;sebastian85@example.com;881 335 123;Bydgoszcz;69
f05b7f57-4c26-4064-9a46-e8ab949a57ce;Ewelina;Rompa;Kutera-Fita Sp. z o.o. Sp.k.;kalinatereszkiewicz@example.com;+48 22 034 17 68;Wałbrzych;40
85541e2f-e518-4ce1-bb93-045206c7c744;Mateusz;Kubasiewicz;Fundacja Olewniczak;krystyna65@example.com;+48 577 166 842;Bielsk Podlaski;70
c806e35e-50ef-44ea-9d9f-8184a2df2ffd;Konstanty;Spadło;Gosik S.A.;jan97@example.net;573 739 937;Myszków;51
f6f24a9e-0434-4401-8c4d-d8fe1c4c161d;Anna Maria;Sobolak;Grupa Letkiewicz Sp. z o.o.;mmatus@example.com;669 189 929;Goleniów;56
43eb69c1-d566-4056-a9cb-233f20e5bcdb;Eliza;Stróż;PPUH Ostapczuk S.A.;angelikajaracz@example.com;+48 888 995 027;Grodzisk Mazowiecki;51
15825e07-b406-4c1b-8ad3-f13ddd6f470d;Jeremi;Wiraszka;Feliniak-Gregorek Sp. z o.o.;kaczmarmarianna@example.net;+48 787 767 702;Puławy;57
00ccdd35-b731-4e7a-85e6-f9973ef5dbb1;Franciszek;Kędziorek;Grupa Jędrusiak;poniedzialekandrzej@example.org;664 902 907;Białogard;35
fd198f0c-b9c7-4341-8482-5ab34dad944a;Anna Maria;Pietrek;Gabinety Niebudek;olafkluczek@example.com;574 755 138;Kluczbork;23
6d8b8c66-fe95-4b02-9926-001057a04a7b;Jeremi;Szymocha;Towarek i syn s.c.;dagmarazawalich@example.com;22 158 86 15;Sanok;23
74d57c72-fb68-42c3-8498-7cb09dec77c6;Tobiasz;Wojtach;Stowarzyszenie Tofil;marcin51@example.net;785 726 001;Czechowice-Dziedzice;59
22dbf0d0-064d-4037-a5b1-7b395fc04992;Ida;Malka;Grupa Szmuc-Malka i syn s.c.;pcybul@example.net;888 173 998;Goleniów;33
8cef46e5-9fde-4268-89f7-5fe9499dca91;Józef;Witan;Zaczyk i syn s.c.;zbikrozalia@example.net;+48 721 007 155;Kołobrzeg;43
6cc7681f-05d5-4369-aaa6-9ff86d17b180;Marcelina;Skowyra;Oleksiuk S.A.;kamilagomula@example.org;697 886 321;Kutno;47
41a2e624-01d6-43f4-86cc-aa9bc38cb8bc;Sonia;Gosz;Grupa Teodorowicz-Ślipek i syn s.c.;szkolablazej@example.net;+48 22 575 55 37;Sieradz;28
6d24f54d-1c1b-4805-bd5d-538d0dc35407;Ryszard;Żyto;Mszyca-Kuczak Sp.k.;czerepaknataniel@example.com;+48 534 219 344;Brodnica;50
11749a2c-46bd-47ee-bb71-b61e9b8fdacf;Jędrzej;Bak;Taczała-Madziar Sp.j.;wkrysta@example.org;+48 533 043 264;Skarżysko-Kamienna;68
64726ba3-22a6-464a-a42c-03cc62fe2802;Ignacy;Kordus;Baum Sp. z o.o. Sp.k.;norbert19@example.com;+48 694 358 524;Środa Wielkopolska;45
c7028a8a-9968-46f5-8a9a-f5810f38e019;Marek;Gonsior;Spółdzielnia Ochal-Kosela S.A.;chmarajerzy@example.org;787 413 999;Grudziądz;62
6d736bbd-d8a3-49c4-a0d5-0b4984dce617;Oliwier;Palak;Ubysz-Gałaj Sp. z o.o. Sp.k.;yzawartka@example.org;32 034 16 02;Gdynia;60
b2103186-1bbd-41fc-9184-89fcfdcf5d04;Jerzy;Owsiany;PPUH Front;eryk63@example.com;+48 32 620 62 39;Świętochłowice;45
6fcc5e4d-bd0d-4a1e-8ff8-fc782b4f5c1f;Krystian;Stuglik;Peda Sp.j.;adriannaszalkiewicz@example.org;786 414 612;Kościerzyna;70
42883133-c570-4683-9300-6a46dce2716f;Dariusz;Dulemba;Kalarus i syn s.c.;witoldparkitny@example.com;+48 780 753 427;Sopot;44
eea74425-cb91-46f4-ac4a-b8d8be6a9ab5;Justyna;Smagacz;FPUH Kus-Frycz Sp. z o.o. Sp.k.;hdziechciarz@example.org;+48 517 446 343;Inowrocław;61
bc5277cb-6fee-4759-822c-b89caffeb046;Anastazja;Gaudyn;Ryznar-Ciuba s.c.;jakub68@example.org;784 536 884;Jawor;30
cea22e33-da63-4c7c-ab30-b524fd453133;Oskar;Pych;Spółdzielnia Rzońca Sp.j.;kamilaoslizlo@example.net;+48 519 638 086;Leszno;36
b91474c2-b7c2-4ad0-a773-853d7fe0bda5;Ada;Bakalarczyk;Krzywoń-Łokaj Sp.j.;nzieniewicz@example.net;+48 888 247 197;Słupsk;54
593d44d2-800e-4b9d-bef1-623d338e6a47;Nataniel;Szpala;Gabinety Wojtanowicz-Bubak i syn s.c.;qpezda@example.org;+48 698 673 894;Lubliniec;54
3db54d6b-370b-4b96-b30d-7565eea011e7;Marek;Czerwionka;FPUH Szmuc;ksobilo@example.net;578 780 978;Tarnów;64
27e99a3a-18cd-4164-8140-08c72ff99c0c;Mariusz;Szalast;Wac-Kiciak Sp.k.;tomasz48@example.org;+48 514 262 567;Płock;60
d5ec9f88-b214-462d-a35d-c6b28e22c405;Juliusz;Kargol;Stowarzyszenie Rembisz Sp. z o.o. Sp.k.;kfita@example.org;504 671 038;Płońsk;38
8731c7d5-6ca5-43ab-a078-01ca7558d83a;Adrianna;Sieradzan;Spółdzielnia Stępak-Radko i syn s.c.;jkierat@example.org;788 054 100;Leszno;56
d19d6cf9-5e1e-43e4-be18-3787dbf39d3b;Maksymilian;Mikosz;Piaseczna-Szrama s.c.;rozalia18@example.org;602 502 613;Piekary Śląskie;24
e63e8266-f73f-44ba-9751-d6661a19053a;Norbert;Wardzała;FPUH Jeżyna-Kohut S.A.;alekszebik@example.net;+48 32 420 13 74;Iława;45
26178163-b511-49a2-b0b6-4060a94e98d7;Maks;Wons;Rawa-Tomaszczyk s.c.;maciejjalowiec@example.net;+48 660 767 531;Malbork;28
9fe66c00-f18f-4ef9-85fd-057a6ec7d4f4;Arkadiusz;Brygoła;Grupa Łokietek;rembaczblazej@example.net;+48 783 194 759;Biłgoraj;51
64ac4abc-9987-4b2f-9e07-b1e8b217812e;Julianna;Karkut;Stowarzyszenie Smoczyk-Malara Sp. z o.o. Sp.k.;czopiknataniel@example.net;+48 577 874 179;Dąbrowa Górnicza;60
667c83b9-a325-4a2e-b00c-e25d114b1155;Dariusz;Lada;Grupa Ładziak;gustaw81@example.org;538 076 807;Szczytno;18
605c8df4-971e-4fe7-a7e2-1a9e575b1394;Lidia;Kopyść;Wiech Sp.k.;albertneska@example.org;+48 734 825 074;Jaworzno;31
d84e942c-9c5e-40cb-956b-60dc32d8595d;Błażej;Gołofit;Stowarzyszenie Matla i syn s.c.;kopiktola@example.net;32 041 67 91;Bielsk Podlaski;46
a80d5a95-7c12-46ac-a036-cfc5b3953adf;Paweł;Hanas;FPUH Łaszcz;lgonet@example.net;606 615 051;Wejherowo;32
77019ae4-c874-49bc-b205-fdc68a92181d;Adrianna;Malecha;Bąkiewicz S.A.;kporzucek@example.org;22 570 49 69;Słupsk;22
bfd3243c-7cc2-4983-8c41-47849f1882bb;Antoni;Cieciora;Rząca i syn s.c.;ochylak@example.com;790 047 336;Skierniewice;26
fac88b82-a8f0-4f92-96fd-9fc2ea910a85;Eliza;Bortkiewicz;Spółdzielnia Elert Sp. z o.o. Sp.k.;aleksanderfrukacz@example.org;+48 517 153 479;Konin;49
d0c1d137-cbc5-4319-a8ca-0af9c0787b67;Maurycy;Franiak;Wyrostek Sp. z o.o.;putekadrian@example.org;573 419 682;Siemianowice Śląskie;45
7398ce7d-313c-4bca-96f7-94f60daa236d;Blanka;Majtyka;Kielich-Grzeszkowiak S.A.;ugrupa@example.com;604 829 679;Brodnica;65
99ee6aac-03bf-4f96-91d5-ee10550eb188;Adrianna;Szmalec;Stowarzyszenie Herbut Sp. z o.o.;rwitos@example.com;+48 698 969 718;Gorzów Wielkopolski;59
fee1c83e-06f5-4f58-bf74-fcac491f99a9;Szymon;Ciepluch;Fundacja Kinal;bryndzanataniel@example.org;696 001 276;Świdnica;24
86376427-b0ae-4f61-a2ee-6d9baefcf5e5;Franciszek;Bulczak;PPUH Fogel;fszkaradek@example.org;+48 22 003 59 81;Ciechanów;24
068097aa-657b-4fdf-9af9-3b078e9bb1b9;Julianna;Kargol;Fundacja Węgrzyk;plangiewicz@example.org;505 164 668;Stargard Szczeciński;30
9ecfa2fb-d376-46ef-bd54-305ea6a42df2;Alex;Skrzecz;Mądrzak Sp.k.;roksanaspychaj@example.net;+48 737 948 719;Sandomierz;19
3808320f-b4e2-4289-b326-eb7ace5ffe3c;Juliusz;Gogacz;Mik i syn s.c.;ebartoszczyk@example.net;+48 536 688 671;Kalisz;46
fbeadcce-9deb-459a-8900-f6cad1474199;Jerzy;Bojczuk;Cierpisz-Pawlukiewicz Sp. z o.o. Sp.k.;janaszmaksymilian@example.com;666 908 395;Piotrków Trybunalski;40
56b3dede-315a-4f47-b0ca-8709a03d3aa4;Konstanty;Szlaga;Grupa Drewniok Sp.j.;elzbieta50@example.net;+48 32 232 62 65;Bełchatów;39
7ceb7406-1fa2-4ce5-bcef-dbef280069c7;Alan;Kleinschmidt;Spółdzielnia Maziarczyk-Andrejczuk i syn s.c.;kornelia21@example.org;538 098 240;Kluczbork;56
e9a33a85-2ada-44da-adf8-74f4e80887f1;Hubert;Tołoczko;FPUH Dulewicz Sp. z o.o.;ignacy84@example.org;+48 727 735 680;Tarnowskie Góry;64
c86a8223-ee1e-463e-843a-27c2da1c3f52;Konrad;Niechciał;Holc Sp. z o.o. Sp.k.;mieszkomizgala@example.com;+48 573 318 046;Biłgoraj;45
b229e549-6c4c-4454-a8e9-510a016cd9bf;Szymon;Pacia;Hanus Sp. z o.o. Sp.k.;leon28@example.org;32 823 23 12;Rzeszów;63
9b25869a-8975-41fe-bea1-b7cc6a24011c;Tymoteusz;Łepek;Orkisz S.A.;holcsebastian@example.com;+48 881 885 206;Łowicz;21
f37cf59d-9a13-43c8-bc41-45a97aa76759;Olaf;Zbiciak;Spółdzielnia Czupryn i syn s.c.;ernestbogdal@example.com;786 614 717;Zawiercie;62
4d0b30ff-9032-4745-af7f-b89ddb63af10;Błażej;Fikus;Fundacja Kochanowicz s.c.;burynowicz@example.org;+48 785 382 397;Skierniewice;18
cf9b28cf-3c46-40f7-88a4-2800715c9259;Krzysztof;Krzykała;Grupa Kiełek i syn s.c.;tslimak@example.com;736 818 272;Głogów;29
b505f2fa-ba6d-4574-aff0-7541ff675ef8;Bianka;Poleszak;PPUH Oślizło Sp. z o.o.;egumieniak@example.org;+48 695 344 836;Opole;24
4296bb6d-150c-40c3-8ae6-964a5de5ca47;Maks;Gwizdek;PPUH Jezior;sarabubak@example.net;694 405 328;Ciechanów;58
a726e012-6936-4cfd-8408-de6ddd952791;Elżbieta;Basa;Bystrek Sp. z o.o. Sp.k.;suszkoalan@example.org;+48 723 436 261;Grudziądz;28
d52e6884-e151-4236-80ab-a255cfbd9ee6;Jeremi;Brodawka;PPUH Mrózek Sp. z o.o.;ukrzysko@example.org;32 248 36 67;Szczecin;56
6ebe6a9a-c731-48fa-9ef5-f38636c88131;Justyna;Klebba;Barankiewicz Sp.k.;jozef41@example.org;534 930 892;Tarnobrzeg;67
5c276afc-3d29-4200-9c30-7cd4640d27cd;Inga;Karaśkiewicz;Kumorek-Ostafin s.c.;marcel00@example.com;888 332 525;Toruń;39
496ceeaa-de82-4162-8ec4-add78d35676d;Kaja;Wojsa;Grupa Piechura Sp.k.;obilewicz@example.net;+48 535 673 281;Świętochłowice;60
3d4cff25-fb37-488d-8621-eb81d589f623;Miłosz;Zadka;Imiela i syn s.c.;lukaszfiolek@example.net;536 237 000;Kościan;68
34f0fdc2-d6b5-45ce-8de8-b80a3b6f8fbb;Anita;Szajda;PPUH Golus-Domoń i syn s.c.;mikiciukrobert@example.org;691 852 913;Gorlice;42
cefbda8a-5980-448e-bafd-3474b1b97a22;Daniel;Sieczko;Spółdzielnia Groń;gsasak@example.com;885 655 279;Grodzisk Mazowiecki;49
4d281387-cae2-45e0-a4b9-923ed17a6615;Konrad;Bacia;Gabinety Kaczan-Suchenek Sp. z o.o. Sp.k.;szczubelekdamian@example.net;886 630 226;Olkusz;43
c68db745-bc31-4393-91aa-d7177e2a8311;Leon;Buczma;PPUH Kosznik Sp.j.;porwolmarek@example.org;501 313 537;Zduńska Wola;57
29a0b8ba-556a-46d1-8b2a-749072e0785c;Radosław;Kaczan;Spółdzielnia Mielcarz Sp. z o.o.;julianna23@example.org;+48 604 110 430;Turek;68
3dea6f67-7a85-45de-82e2-87a3ccb663d9;Janina;Kosałka;Spółdzielnia Leonowicz S.A.;filipjajko@example.org;+48 882 481 002;Kłodzko;19
d8cb2478-9758-46ea-a100-846931b77ee1;Stefan;Kraszkiewicz;PPUH Szlaga Sp.j.;grzegorz61@example.net;22 433 34 10;Biała Podlaska;37
b3186b90-acce-4a62-8a21-999378c4a7df;Alan;Mydlarz;Grupa Stawczyk Sp.k.;aniela41@example.net;795 411 623;Siedlce;57
fc233da8-6362-4741-9545-ff9e88083aad;Witold;Frost;Spółdzielnia Hanusiak-Tylman i syn s.c.;bkrepa@example.org;+48 666 907 693;Malbork;56
